competitionId,eventId,round_number,local_hour,timezone,roundTypeId,bin_15min
YPermsNeartheYBridgeZanesvil2024,555,1,8.0,America/New_York,c,8.0
MegaloversBogota2025,555,1,8.0,America/Bogota,c,8.0
MegaMentePuebla2025,333,1,8.0,America/Mexico_City,1,8.0
CubingUSASouthernChampionshi2022,333fm,1,8.0,America/Chicago,f,8.0
BangladeshCubingFiesta2019,333fm,1,8.0,Asia/Dhaka,f,8.0
Cube4funinBialaRawska2024,333,1,8.0,Europe/Warsaw,1,8.0
Florida2020,333fm,1,8.0,America/New_York,f,8.0
Cube4funLublinonWEII2024,333,1,8.0,Europe/Warsaw,1,8.0
Cube4funLublininStaszic2023,333fm,1,8.0,Europe/Warsaw,f,8.0
Oceania10thAnniversary2019,333,1,8.0,Pacific/Auckland,1,8.0
Oceania10thAnniversary2019,444,1,8.0,Pacific/Auckland,d,8.0
ChanqueteOpen2023,333,2,8.0,Europe/Madrid,2,8.0
DYPatilCubeOpen2020,333fm,1,8.0,Asia/Kolkata,f,8.0
HaNoiCubeDay2019,333,1,8.0,Asia/Ho_Chi_Minh,d,8.0
DanishOpen2019,333fm,1,8.0,Europe/Copenhagen,f,8.0
PalmerstonNorth2021,444,1,8.0,Pacific/Auckland,d,8.0
NacionalesArgentinas2018,666,1,8.0,America/Argentina/Catamarca,c,8.0
MonterreyBogota2023,444,1,8.0,America/Bogota,c,8.0
MonterreyBogotaV2023,444,1,8.0,America/Bogota,d,8.0
AvesMariaSabaneta2022,555,2,8.083333333333334,America/Bogota,f,8.0
OrangeCountyNewcomers2024,333,1,8.083333333333334,America/Los_Angeles,1,8.0
OregonStateFavorites2019,333fm,1,8.083333333333334,America/Los_Angeles,f,8.0
NapervilleSummer2023,333,1,8.083333333333334,America/Chicago,1,8.0
SpringfieldSummer2023,555,1,8.083333333333334,America/Chicago,c,8.0
AlisoNiguelSummer2024,333,1,8.083333333333334,America/Los_Angeles,1,8.0
ParaisoWinterDC2025,333,1,8.083333333333334,America/Sao_Paulo,d,8.0
SpeedcubingYumbo2024,444,1,8.166666666666666,America/Bogota,c,8.0
VietnamChampionship2024,333fm,1,8.166666666666666,Asia/Ho_Chi_Minh,f,8.0
ViennaFasching2023,333fm,1,8.166666666666666,Europe/Vienna,f,8.0
Cubetcha2023,333,1,8.166666666666666,America/Chicago,1,8.0
AvesMaria2023,555,1,8.166666666666666,America/Bogota,c,8.0
CubeMoreinTaylor2025,333,1,8.166666666666666,America/Chicago,1,8.0
AvenidaChileVIII2024,333,1,8.166666666666666,America/Bogota,1,8.0
HanoiSideEvents2024,333,1,8.166666666666666,Asia/Ho_Chi_Minh,1,8.0
PanamaKocka2019,555,1,8.166666666666666,America/Los_Angeles,c,8.0
BaguioCityOpen2018,333,1,8.166666666666666,Asia/Manila,1,8.0
BerlinSummerOpen2025,333fm,1,8.166666666666666,Europe/Berlin,f,8.0
BacktoBerlin2024,333fm,1,8.166666666666666,Europe/Berlin,f,8.0
PopayanalCubo2024,444,1,8.166666666666666,America/Bogota,c,8.0
MasterCubeSalvador2023,666,1,8.166666666666666,America/Bahia,c,8.0
NapervilleWinter2024,333,1,8.166666666666666,America/Chicago,1,8.0
NorthStarCubingChallenge2023,333fm,1,8.166666666666666,America/Chicago,f,8.0
FortWorthFallFiesta2019,333,1,8.166666666666666,America/Chicago,1,8.0
YumboUnivalle2024,444,1,8.166666666666666,America/Bogota,c,8.0
WestBranchSummer2019,333,1,8.166666666666666,America/Chicago,1,8.0
ArkansolveFall2024,666,1,8.166666666666666,America/Chicago,1,8.0
NorrlandTourKubfors2025,666,1,8.25,Europe/Stockholm,f,8.25
CMITessellateCubeOpen2020,333fm,1,8.25,Asia/Kolkata,f,8.25
FrenchChampionship2023,333,2,8.25,Europe/Paris,2,8.25
OakValleyWinterA2023,333,1,8.25,America/Los_Angeles,1,8.25
VistaVerdeSpeedcubing2023,333,1,8.25,Asia/Manila,1,8.25
NZSouthIslandChampionship2023,333,1,8.25,Pacific/Auckland,1,8.25
VirginiaChampionship2025,333,2,8.25,America/New_York,2,8.25
ColegioSalesianoOpen2024,444,1,8.25,America/Sao_Paulo,c,8.25
ColegioSantaAnaalCubo2024,444,1,8.25,America/Bogota,c,8.25
KansasChampionship2024,666,1,8.25,America/Chicago,d,8.25
ChicagoAreaTwistSpring2019,666,1,8.25,America/Chicago,c,8.25
CubingwiththeKKCatsSunday2024,333fm,1,8.25,Europe/Dublin,f,8.25
CubinginCambridge2019,444,1,8.25,America/New_York,d,8.25
ElPaso2025,333,1,8.25,America/Denver,1,8.25
Naticube2022,444,1,8.25,America/New_York,d,8.25
Mainzelcubing2025,333fm,1,8.25,Europe/Berlin,f,8.25
PequiOpen2020,333fm,1,8.25,America/Recife,f,8.25
BabylonSummer2022,333,1,8.25,America/New_York,1,8.25
GemCityDonutDNF2024,555,1,8.25,America/New_York,c,8.25
Cubetcha2022,333,1,8.25,America/Chicago,1,8.25
NorrlandTourKubfors2025,444,1,8.25,Europe/Stockholm,f,8.25
LLSIIIv22020,333fm,1,8.25,Europe/Warsaw,f,8.25
WyomingSummer2019,333,1,8.25,America/Denver,1,8.25
DFWCubingSummer2025,666,1,8.25,America/Chicago,d,8.25
NexusSummerOpenSunday2023,444,1,8.25,Asia/Kolkata,d,8.25
IISERKAutumnOpen2023,555,1,8.25,Asia/Kolkata,d,8.25
PopOffPrinceton2025,333,1,8.25,America/New_York,1,8.25
NortheastChampionship2022,666,1,8.25,America/New_York,d,8.25
NortheastChampionship2022,555,2,8.25,America/New_York,2,8.25
RioCubolympics2024,333fm,1,8.25,America/Sao_Paulo,f,8.25
PalmerstonNorth2024,555,1,8.25,Pacific/Auckland,d,8.25
PalmerstonNorth2024,444,2,8.25,Pacific/Auckland,2,8.25
RockyTop2021,333,1,8.25,America/New_York,1,8.25
JoinvilleOpen2025,666,1,8.25,America/Sao_Paulo,c,8.25
BringtheHeatAZ2025,333,1,8.25,America/Phoenix,1,8.25
DeNxNver2022,666,1,8.25,America/Denver,c,8.25
AllEventsinStockholm2024,333fm,1,8.25,Europe/Stockholm,f,8.25
GreatLakesChampionship2023,333,2,8.25,America/New_York,2,8.25
CountryRoadsMartinsburg2020,333,1,8.25,America/New_York,1,8.25
SouthernChampionship2024,444,1,8.25,America/Chicago,d,8.25
BearDownAZ2025,333,1,8.25,America/Phoenix,1,8.25
NapervilleWinterB2022,333,1,8.25,America/Chicago,1,8.25
CMTGlenwoodSprings2024,444,1,8.25,America/Denver,d,8.25
KoalaficationSydney2019,333fm,1,8.25,Australia/Sydney,f,8.25
NorthStarCubingChallenge2022,333fm,1,8.25,America/Chicago,f,8.25
MelbourneSummer2025,333fm,1,8.25,Australia/Melbourne,f,8.25
CubingByTheKings2023,555,1,8.25,America/New_York,c,8.25
SouthernIndianaQualifier2025,333fm,1,8.25,America/Detroit,f,8.25
EmpireStateSpring2019,333fm,1,8.25,America/New_York,f,8.25
TheArtoftheCubeColorado2023,333,1,8.25,America/Denver,d,8.25
HappyHolidaysColorado2023,333,1,8.25,America/Denver,d,8.25
CroatianChampionship2024,333fm,1,8.25,Europe/Zagreb,f,8.25
WestviewCubingFavorites2023,333,1,8.25,America/Los_Angeles,1,8.25
ParaguayNationals2018,666,1,8.25,America/Asuncion,c,8.25
HungarianOpen2024,333fm,1,8.25,Europe/Budapest,f,8.25
ViraCup2023,333,1,8.25,Asia/Tehran,d,8.25
ViraCup2023,666,1,8.25,Asia/Tehran,c,8.25
RockyTop2019,333,1,8.25,America/New_York,1,8.25
MelbourneSummer2019,333fm,1,8.25,Australia/Melbourne,f,8.25
EsporteporVitoria2024,333,1,8.25,America/Sao_Paulo,1,8.25
ColoradoSpringsWinter2020,555,1,8.25,America/Boise,c,8.25
NexusSummerOpenSaturday2023,444,1,8.25,Asia/Kolkata,d,8.25
CubeMoreinArdmore2024,444,1,8.25,America/Chicago,d,8.25
SSLFinalUppsala2023,333fm,1,8.25,Europe/Stockholm,f,8.25
DFWWithATwist2019,333fm,1,8.25,America/Chicago,f,8.25
BajioOpen2023,444,1,8.25,America/Mexico_City,d,8.25
BacktoSchoolIdaho2019,333,1,8.25,America/Boise,1,8.25
PassoFundoCubing2025,333,1,8.25,America/Sao_Paulo,1,8.25
CherryonTopColoradoAM2024,333,1,8.25,America/Denver,1,8.25
Ixchel2022,333,1,8.25,America/Mexico_City,1,8.25
DFWCubingSpring2025,333,1,8.25,America/Chicago,1,8.25
SoutheastChampionship2024,555,2,8.25,America/New_York,2,8.25
BavarianOpen2023,333fm,1,8.25,Europe/Berlin,f,8.25
PerthTimeTrial2024,666,1,8.25,Australia/Perth,c,8.25
DragonCubing2019,444,1,8.25,Europe/Warsaw,d,8.25
SzokolyaOpen2025,333fm,1,8.25,Europe/Budapest,f,8.25
SwedishChampionship2022,555,1,8.25,Europe/Stockholm,d,8.25
CMTGrandJunction2024,333,1,8.25,America/Denver,1,8.25
FrozenLakeConstance2023,333fm,1,8.25,Europe/Berlin,f,8.25
HungarianOpen2023,333fm,1,8.25,Europe/Budapest,f,8.25
LouisianaChampionship2024,333,1,8.25,America/Chicago,1,8.25
AcrosstheWoodsKentuckyA2023,666,1,8.25,America/Kentucky/Louisville,1,8.25
AcrosstheWoodsKentuckyA2023,555,1,8.25,America/Kentucky/Louisville,1,8.25
SiouxFallsSpring2022,333,1,8.25,America/Chicago,1,8.25
MidSummerMadnessCapeTown2024,666,1,8.25,Africa/Johannesburg,c,8.25
PikesPeakReturnsA2021,333,1,8.25,America/Boise,d,8.25
PikesPeakReturnsB2021,333,1,8.25,America/Boise,d,8.25
PikesPeak2019,333,1,8.25,America/Denver,1,8.25
NebraskaChampionship2025,333,2,8.25,America/Chicago,2,8.25
ArizonaChampionship2025,444,1,8.25,America/Phoenix,d,8.25
LoCoCubingAM2022,333,1,8.25,America/Boise,d,8.25
ItsaLongWaytoTipperary2025,444,1,8.25,Europe/Dublin,d,8.25
UnorthodoxBlocksColorado2023,333,1,8.25,America/Denver,c,8.25
OklahomaChampionship2024,666,1,8.25,America/Chicago,d,8.25
MinervaZapopan2025,666,1,8.25,America/Mexico_City,c,8.25
BegastriOpen2024,333fm,1,8.25,Europe/Madrid,f,8.25
NorrlandTourKubfors2025,555,1,8.25,Europe/Stockholm,f,8.25
CubestuffMenlynParkQ42024,333,1,8.25,Africa/Johannesburg,d,8.25
OKCCubeOffWinter2024,666,1,8.25,America/Chicago,d,8.25
WarmUpStockholm2022,555,1,8.25,Europe/Stockholm,d,8.25
NorthamptonWinterA2023,444,1,8.25,America/New_York,d,8.25
CudeeroOpen2023,333fm,1,8.25,America/Bogota,f,8.25
50YearsofCubingBulgaria2024,555,2,8.25,Europe/Sofia,c,8.25
ECBOpenCube2024,555,1,8.25,America/Sao_Paulo,c,8.25
RubiksGermanNationals2024,333fm,1,8.25,Europe/Berlin,f,8.25
RacetheClockMinnesota2022,333,1,8.25,America/Chicago,1,8.25
Cubehenge2023,333,1,8.25,America/New_York,1,8.25
SzokolyaOpen2024,333fm,1,8.25,Europe/Budapest,f,8.25
LytteltonSpring2021,333,1,8.25,Pacific/Auckland,1,8.25
SpookySolvingIdaho2023,333,1,8.25,America/Boise,1,8.25
SpringfieldWinterOpen2023,666,1,8.25,America/Chicago,d,8.25
RubiksGermanNationals2025,333fm,1,8.25,Europe/Berlin,f,8.25
RubiksGermanNationals2025,333,2,8.25,Europe/Berlin,2,8.25
BrasiliaSpring2016,333fm,1,8.25,America/Sao_Paulo,f,8.25
DontPopAustin2024,444,1,8.25,America/Chicago,d,8.25
KoerselSundayOpen2023,333fm,1,8.25,Europe/Paris,f,8.25
PittsburghFall2019,333fm,1,8.25,America/New_York,f,8.25
XinxiangOpen2019,333,1,8.25,Asia/Urumqi,1,8.25
CojedesCubing2018,444,1,8.25,America/Caracas,d,8.25
SzokolyaOpen2023,333fm,1,8.25,Europe/Budapest,f,8.25
ArizonaChampionship2025,333,1,8.25,America/Phoenix,1,8.25
KeepAustinWeird2023,333,1,8.25,America/Chicago,1,8.25
FMCinaGemCityTemple2023,333fm,1,8.25,America/New_York,f,8.25
PittsburghSummer2019,333fm,1,8.25,America/New_York,f,8.25
MassachusettsChampionship2019,444,1,8.333333333333334,America/New_York,d,8.25
SaltaalCuboV22024,333fm,1,8.333333333333334,America/Argentina/Buenos_Aires,f,8.25
MYHMSingaporeChampionship2024,333,2,8.333333333333334,Asia/Singapore,2,8.25
ChicagoAreaTwistSpringB2024,333,1,8.333333333333334,America/Chicago,1,8.25
VirginiaChampionship2025,333,1,8.333333333333334,America/New_York,d,8.25
TwoDaysReturnBogota2023,666,2,8.333333333333334,America/Bogota,f,8.25
BASC32LIVESSF2022,333,1,8.333333333333334,America/Los_Angeles,1,8.25
CubeChella2024,666,1,8.333333333333334,America/Los_Angeles,c,8.25
BrasiliaSpring2018,333fm,2,8.333333333333334,America/Sao_Paulo,f,8.25
BoliviaNationals2019,333fm,1,8.333333333333334,America/La_Paz,f,8.25
SanSilvestreCubeMasters2023,333,1,8.333333333333334,America/Bogota,1,8.25
MinxinginMemphis2025,333,1,8.333333333333334,America/Chicago,1,8.25
RubiksGermanNationals2024,333,2,8.333333333333334,Europe/Berlin,2,8.25
SantaBarbaraWinter2025,333,1,8.333333333333334,America/Los_Angeles,1,8.25
FlorenceWinter2019,333fm,1,8.333333333333334,America/Kentucky/Louisville,f,8.25
BudapestSpring2024,333fm,1,8.333333333333334,Europe/Budapest,f,8.25
BudapestSpring2025,333fm,1,8.333333333333334,Europe/Budapest,f,8.25
RahnEducationOpen2024,333fm,1,8.333333333333334,Europe/Berlin,f,8.25
WisconsinQualifier2024,333,1,8.333333333333334,America/Chicago,1,8.25
Amatitlan2019,333,1,8.333333333333334,America/Guatemala,1,8.25
SMAOpen2025,444,1,8.333333333333334,America/Mexico_City,c,8.25
SanValencubeHuancayo2025,333fm,1,8.333333333333334,America/Lima,f,8.25
GemCityFirstinFlight2024,333,1,8.333333333333334,America/New_York,1,8.25
CubingPeoria2020,555,1,8.333333333333334,America/North_Dakota/Center,c,8.25
GemCityWarmUpOH2025,333fm,1,8.333333333333334,America/New_York,1,8.25
HarbinOpen2024,333,1,8.333333333333334,Asia/Shanghai,1,8.25
BacataOpen2023,555,1,8.333333333333334,America/Bogota,d,8.25
NxNythingGoesBloomsburg2025,333,1,8.333333333333334,America/New_York,1,8.25
BucaramangaCultural2022,444,1,8.333333333333334,America/Bogota,d,8.25
TianjinAutumn2019,333,1,8.333333333333334,Asia/Shanghai,1,8.25
SouthernChampionship2023,555,1,8.333333333333334,America/Chicago,d,8.25
AmoryAmistadAvesMaria2025,555,1,8.333333333333334,America/Bogota,d,8.25
NubOpenLakeForest2024,333,1,8.333333333333334,America/Los_Angeles,1,8.25
3x3OnlyMinnesota2019,333fm,1,8.333333333333334,America/Chicago,f,8.25
ConnecticutChampionship2025,555,1,8.333333333333334,America/New_York,d,8.25
SantaAnaSummerA2023,333,1,8.333333333333334,America/Los_Angeles,1,8.25
Luzice3x3Day2023,333,1,8.333333333333334,Europe/Warsaw,1,8.25
KSRCTCubeOpen2022,333,1,8.333333333333334,Asia/Kolkata,1,8.25
HarbinOpen2025,333,1,8.333333333333334,Asia/Shanghai,1,8.25
HighFiveBloomsburg2024,333,1,8.333333333333334,America/New_York,1,8.25
HeartlandChampionship2022,333,1,8.333333333333334,America/Chicago,1,8.25
Wiscube2019,333,1,8.333333333333334,America/Chicago,1,8.25
CzechChampionship2024,333fm,1,8.333333333333334,Europe/Prague,f,8.25
BigCubeBattleofWaterloo2024,333,1,8.333333333333334,America/Chicago,1,8.25
WesternChampionship2024,333,2,8.333333333333334,America/Los_Angeles,2,8.25
NorthStarCubingChallenge2024,333,1,8.333333333333334,America/Chicago,1,8.25
NorthStarCubingChallenge2020,333fm,1,8.333333333333334,America/Chicago,f,8.25
GanshorenSundayOpen2022,333fm,1,8.333333333333334,Europe/Brussels,f,8.25
HeartlandChampionship2023,333,1,8.333333333333334,America/Chicago,1,8.25
LanzhouSpring2019,333,1,8.333333333333334,Asia/Shanghai,1,8.25
GACubersReturnA2021,333,1,8.333333333333334,America/New_York,1,8.25
RiverCubingBarranquilla2024,444,1,8.333333333333334,America/Bogota,c,8.25
CubingonLakeSuperior2024,333,1,8.333333333333334,America/Chicago,1,8.25
RioCubolympics2025,333fm,1,8.333333333333334,America/Sao_Paulo,f,8.25
TrondheimSpring2024,333fm,1,8.333333333333334,Europe/Stockholm,f,8.25
BayouBigCubes2024,333,1,8.333333333333334,America/Chicago,1,8.25
BodocoOpen2023,333,1,8.333333333333334,America/Recife,1,8.25
AppalachianHighlandsTN2024,333,1,8.333333333333334,America/New_York,1,8.25
TeAtatuNewcomersOpen2024,333,1,8.333333333333334,Pacific/Auckland,1,8.25
EretumIIEasterEdition2024,333fm,1,8.333333333333334,Europe/Rome,f,8.25
CharlotteWinter2025,333,1,8.333333333333334,America/New_York,1,8.25
RockyPointOpen2019,333,1,8.333333333333334,America/Tijuana,1,8.25
KoelnerKubing2023,333fm,1,8.333333333333334,Europe/Amsterdam,f,8.25
MorroReuterCubing2025,444,1,8.333333333333334,America/Sao_Paulo,d,8.25
NovaPlazaFacatativa2025,444,1,8.333333333333334,America/Bogota,1,8.25
GuilinOpen2025,333,1,8.333333333333334,Asia/Shanghai,1,8.25
SwisscubingCupII2023,333fm,1,8.333333333333334,Europe/Zurich,f,8.25
GACubersReturnB2021,333,1,8.333333333333334,America/New_York,1,8.25
GrandForks2025,666,1,8.333333333333334,America/Chicago,f,8.25
SingaporeChampionship2025,333,2,8.333333333333334,Asia/Singapore,2,8.25
USCCubing2024,333,1,8.416666666666666,America/Los_Angeles,1,8.25
VilniusWinter2024,333fm,1,8.416666666666666,Europe/Vilnius,f,8.25
ColombianNationals2024,666,2,8.416666666666666,America/Bogota,f,8.25
OklahomaChampionship2025,333,1,8.416666666666666,America/Chicago,1,8.25
AZCubingWinter2022,555,1,8.416666666666666,America/Phoenix,d,8.25
CubinginRuzinovJanuary2025,333,1,8.416666666666666,Europe/Prague,1,8.25
WestviewCubingFavorites2024,333,1,8.416666666666666,America/Los_Angeles,1,8.25
RockyMountainWarmUp2023,333,1,8.416666666666666,America/Denver,d,8.25
PaodeQueijoOpen2023,333fm,1,8.416666666666666,America/Recife,f,8.25
PuzzlesinPottsvilleSpring2025,333,1,8.416666666666666,America/New_York,1,8.25
OttawaMiniWinterB2025,333,1,8.416666666666666,America/Toronto,1,8.25
PuzzlesinPottsville2025,333,1,8.416666666666666,America/New_York,1,8.25
OregonChampionship2022,333,1,8.416666666666666,America/Los_Angeles,1,8.25
EphrataFall2025,333,1,8.416666666666666,America/New_York,1,8.25
PaodeQueijoUberlandia2024,333fm,1,8.416666666666666,America/Sao_Paulo,f,8.25
GermanNationals2023,333,2,8.416666666666666,Europe/Berlin,2,8.25
UIUCFall2019,444,1,8.416666666666666,America/Chicago,d,8.25
Helena2024,333,1,8.416666666666666,America/Denver,1,8.25
PittsburghFall2022,333fm,1,8.5,America/New_York,f,8.5
DiTellaOpen2023,444,1,8.5,America/Argentina/Buenos_Aires,d,8.5
NebraskaChampionship2024,333,2,8.5,America/Chicago,2,8.5
HooshinooOpen2024,333,1,8.5,Asia/Tehran,d,8.5
FloridaSpringA2022,333,1,8.5,America/New_York,1,8.5
MurdochUniversityOpen2024,555,1,8.5,Australia/Perth,d,8.5
MusicCitySpeedsolvingFall2023,333,1,8.5,America/Chicago,1,8.5
LoneStarCubing2019,444,1,8.5,America/Chicago,c,8.5
PittsburghFall2021,333fm,1,8.5,America/New_York,f,8.5
FrenchChampionship2024,333,1,8.5,Europe/Paris,1,8.5
StockholmsliganEasterSpecial2023,333fm,1,8.5,Europe/Stockholm,f,8.5
ChongqingOpen2023,333,1,8.5,Asia/Chongqing,1,8.5
DibrugarhSpeedcubingOpen2025,444,1,8.5,Asia/Kolkata,c,8.5
GemCityAviationOH2024,333,1,8.5,America/New_York,1,8.5
PlanetarioOpen2022,555,1,8.5,America/Sao_Paulo,d,8.5
PJCubingComeback2022,444,1,8.5,Asia/Kuala_Lumpur,d,8.5
ZvornikSummer2024,333,1,8.5,Europe/Sarajevo,1,8.5
FrenchChampionship2023,333fm,1,8.5,Europe/Paris,f,8.5
FloridaWinterBreak2019,333,1,8.5,America/New_York,1,8.5
CanadianChampionship2019,666,1,8.5,America/Toronto,d,8.5
FrenchChampionship2025,555,1,8.5,Europe/Paris,d,8.5
PLSSopot2014,666,2,8.5,Europe/Warsaw,f,8.5
PLUNxN2022,444,1,8.5,America/Los_Angeles,c,8.5
HonoluluHooilo2025,666,1,8.5,Pacific/Honolulu,c,8.5
PleaseBeQualifiedIreland2024,333fm,1,8.5,Europe/Dublin,f,8.5
PLSMarina2014,333fm,1,8.5,Europe/Warsaw,f,8.5
BogotaWinterCubeTheReturn2023,444,2,8.5,America/Bogota,2,8.5
BackiPetrovacOpen2019,333fm,1,8.5,Europe/Belgrade,f,8.5
DontPopPreble2024,555,1,8.5,America/Detroit,c,8.5
FrenchChampionship2025,333,2,8.5,Europe/Paris,2,8.5
ValenciaSummer2018,444,1,8.5,America/Caracas,d,8.5
ValenciaSummer2018,555,1,8.5,America/Caracas,c,8.5
DuPageFall2024,333,1,8.5,America/Chicago,1,8.5
GuilinOpen2019,333,1,8.5,Asia/Urumqi,1,8.5
NorthernVirginiaSummer2019,333fm,1,8.5,America/New_York,f,8.5
OpenPUCP2024,333,1,8.5,America/Lima,1,8.5
UFBAIIIDoisLados2023,333,1,8.5,America/Bahia,f,8.5
BattleofVirginiaBeachWinter2019,333,1,8.5,America/New_York,1,8.5
CubingwiththeCougarsWV2025,333fm,1,8.5,America/New_York,f,8.5
OnlyCubesinWellington2024,333fm,1,8.5,Pacific/Auckland,f,8.5
CubinginCambridge2023,444,1,8.5,America/New_York,d,8.5
SSLIIIStockholm2023,333,2,8.5,Europe/Stockholm,2,8.5
ColoradoSpringsShowdown2024,333,1,8.5,America/Denver,1,8.5
WC2019,333fm,1,8.5,Australia/Melbourne,f,8.5
WC2023,333,2,8.5,Asia/Seoul,2,8.5
GuiyangOpen2024,333,1,8.5,Asia/Shanghai,1,8.5
PhilippineChampionship2019,333fm,1,8.5,Asia/Manila,f,8.5
LuxembourgOpen2018,444,1,8.5,Europe/Luxembourg,d,8.5
WashtenawNewcomers2024,444,1,8.5,America/Detroit,c,8.5
AlbuquerqueCubefest2024,333,1,8.5,America/Denver,1,8.5
WashtenawSlowFall2025,666,1,8.5,America/Detroit,c,8.5
WashtenawSpring2024,555,1,8.5,America/Detroit,c,8.5
WCAAfricanChampionship2022,555,1,8.5,Africa/Johannesburg,d,8.5
OpentropolisCEFET2025,333,1,8.5,America/Sao_Paulo,d,8.5
CentroBrazucaalCubo2024,444,1,8.5,America/Bogota,c,8.5
SacCubingXIII2023,333fm,1,8.5,America/Los_Angeles,f,8.5
OrdosWinter2020,333,1,8.5,Asia/Shanghai,1,8.5
OrediggerOpen2024,333,1,8.5,America/Denver,d,8.5
DavisSummer2024,555,1,8.5,America/Los_Angeles,c,8.5
GurugramAutumnCubeOpen2024,333fm,1,8.5,Asia/Kolkata,f,8.5
OregonChampionship2023,444,1,8.5,America/Los_Angeles,d,8.5
MelbourneSummer2022,333fm,1,8.5,Australia/Melbourne,f,8.5
MelbourneSummer2024,333fm,1,8.5,Australia/Melbourne,f,8.5
PhilippineChampionship2024,333fm,1,8.5,Asia/Taipei,f,8.5
SanMartinCubeaB2022,444,1,8.5,America/Bogota,d,8.5
MexicanChampionship2023,333,2,8.5,America/Mexico_City,2,8.5
DeCubosyTodaslasSangresAndah2024,333,1,8.5,America/Lima,1,8.5
HoustonSpringSideEvents2023,333,1,8.5,America/Chicago,1,8.5
CambodiaCubingChampionship2019,333,1,8.5,Asia/Phnom_Penh,1,8.5
GuwahatiAutumnOpen2023,555,1,8.5,Asia/Kolkata,c,8.5
WeekendCubingBIsrael2024,333,1,8.5,Asia/Jerusalem,1,8.5
WeareBackSofia2022,444,1,8.5,Europe/Sofia,c,8.5
CariloOpen2022,444,1,8.5,America/Argentina/Buenos_Aires,d,8.5
CubeMoreinArdmore2022,666,1,8.5,America/Chicago,d,8.5
WelcomeBackAgainJkpg2021,333fm,1,8.5,Europe/Stockholm,f,8.5
BowlingGreen2025,666,1,8.5,America/Detroit,1,8.5
CubeCoDurbanSummer2022,333,1,8.5,Africa/Johannesburg,1,8.5
OklahomaFallAM2021,444,1,8.5,America/Chicago,c,8.5
CFLGoesSideways2019,333fm,2,8.5,Europe/Warsaw,f,8.5
ChinaChampionship2019,333,3,8.5,Asia/Shanghai,3,8.5
ChinaChampionship2019,333,1,8.5,Asia/Shanghai,1,8.5
BrasiliaAutumn2022,333fm,1,8.5,America/Sao_Paulo,f,8.5
LiechtensteinOpen2019,444,1,8.5,Europe/Vaduz,d,8.5
TacomaWinter2025,666,1,8.5,America/Los_Angeles,c,8.5
GemStateSideEvents2022,333,1,8.5,America/Boise,1,8.5
DFWSpringWarmup2023,444,1,8.5,America/Chicago,f,8.5
TaboaodaSerraOpen2024,444,1,8.5,America/Sao_Paulo,d,8.5
DFWSpringWarmup2023,555,1,8.5,America/Chicago,f,8.5
DFWSpringWarmup2023,666,1,8.5,America/Chicago,f,8.5
DFWSpringWarmup2023,333,1,8.5,America/Chicago,1,8.5
SantaFeOClock2023,333fm,1,8.5,America/Argentina/Cordoba,f,8.5
IdahoMegacomp2019,555,1,8.5,America/Denver,c,8.5
VadodaraWinterOpen2023,333,1,8.5,Asia/Kolkata,1,8.5
CentennialStateCubeOff2023,333,1,8.5,America/Denver,d,8.5
MelbourneSummer2023,333fm,1,8.5,Australia/Melbourne,f,8.5
BrasiliaWinter2019,333fm,1,8.5,America/Sao_Paulo,f,8.5
RubiksDutchNationals2025,555,1,8.5,Europe/Brussels,d,8.5
WelcomeBackWellington2020,333,1,8.5,Pacific/Auckland,1,8.5
AirCapitalCubingSummer2023,555,1,8.5,America/Chicago,d,8.5
AHAUOpen2019,333,1,8.5,Asia/Urumqi,1,8.5
AvenidaChileXXIV2025,555,1,8.5,America/Bogota,d,8.5
AvenidaChileXX2025,333fm,1,8.5,America/Bogota,f,8.5
MartorellOpen2023,333fm,1,8.5,Europe/Madrid,f,8.5
NewYorkChampionship2024,444,1,8.5,America/New_York,d,8.5
NewYorkChampionship2022,333,2,8.5,America/New_York,2,8.5
Popayan2024,333,1,8.5,America/Bogota,1,8.5
SwissNationals2019,333fm,1,8.5,Europe/Zurich,f,8.5
SanValencubeHuancayo2025,333,1,8.5,America/Lima,1,8.5
BITSPilaniCubeOpen2025,555,1,8.5,Asia/Calcutta,d,8.5
SantaFeOpen2022,666,2,8.5,America/Argentina/Buenos_Aires,f,8.5
SantaMartaOpen2019,444,1,8.5,America/Bogota,d,8.5
SantaTeclaNxN2021,333,1,8.5,America/El_Salvador,1,8.5
UKChampionship2015,333,1,8.5,Europe/London,d,8.5
TimboaoCubo2025,555,1,8.5,America/Sao_Paulo,c,8.5
TippingPointBloomsburg2025,333,1,8.5,America/New_York,1,8.5
WelcometoWellington2024,333,1,8.5,Pacific/Auckland,1,8.5
RubiGuanajuato2024,555,1,8.5,America/Mexico_City,d,8.5
RoseCityFirstTimersA2022,333,1,8.5,America/Los_Angeles,1,8.5
RottneWinterCubing2025,555,2,8.5,Europe/Stockholm,f,8.5
LimaCubinvierno2023,333,1,8.5,America/Lima,1,8.5
CapivaraCuritiba2024,444,1,8.5,America/Sao_Paulo,d,8.5
ChamberyCube2015,333,1,8.5,Europe/Paris,1,8.5
CubeCoDurbanWinterWarmup2022,333,1,8.5,Africa/Harare,1,8.5
WarmUpPortugalete2024,333fm,1,8.5,Europe/Madrid,f,8.5
